title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,stocks
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,this section
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,nationals
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,securities and exchange commission
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,foreign corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,ally
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,commission
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,act
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,national securities exchange
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,regulated investment companies
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,secretary
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-e,securities
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,case
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,state
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,united states person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,investment
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,holding company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,this section
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,"person,"
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,foreign corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,controlled foreign corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,united states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,tin
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,foreign person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,subsection
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-f,son
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,case
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,state
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,trust
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,or beneficiaries
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,foreign estates
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,united states person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,estates
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,investment
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,foreign partners
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,such stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,this section
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,partners
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,foreign trust
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,ally
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,united states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,act
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,foreign partner
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,the united states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,other person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,estate
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,partner
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,foreign partnership
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,port
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-g,son
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-h,tin
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-h,subsection
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,case
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,state
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,mine
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,investment
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,such stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,this section
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,decedent's estate
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,decedent
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,estate
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,subsection
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-i,son
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,companies
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,taxpayers
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,mine
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,taxpayer
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,investment
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,fund
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,table
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,mark
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,such stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,investment companies
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,this section
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,stock in a corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,a corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,regulated investment companies
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,tin
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,port
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-j,subsection
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,state
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,the secretary
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,united states person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,investment
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,table
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,mark
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,such stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,this section
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,united states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,secretary
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-k,son
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,state
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,united states person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,investment
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,table
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,mark
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,this section
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,1997
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,individual
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,united states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,subsection
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-C_section-1296_subsection-l,son
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-a,mine
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-a,investment
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-a,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-a,foreign corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-a,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-a,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-a,corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-a,subsection
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,state
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,the secretary
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,qualifying insurance corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,holding company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,insurance
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,this section
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,institution licensed to do business as a bank in the united states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,united states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,act
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,institution
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,the united states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,insurance business
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,tin
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,foreign person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,bank
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,secretary
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,port
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,subsection
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-b,son
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,share
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,stock of another corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,investment
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,corporations
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,foreign corporations
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,another corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,foreign corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-c,port
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,share
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,shareholder
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,state
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,united states shareholder (as defined in section 951(b))
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,investment
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,corporations
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,such stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,stocks
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,1997
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,holder
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,person
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,gas
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,foreign corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,a corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,controlled foreign corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,united states
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,investment company
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,tin
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,united states shareholder
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,port
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,subsection
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-d,son
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,public
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,the secretary
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,mine
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,securities and exchange act of 1934
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,register
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,publicly traded corporation
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,national
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,corporations
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,stock
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,mark
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,foreign
title-26_subtitle-A_chapter-1_subchapter-P_part-VI_subpart-D_section-1297_subsection-e,nationals
